Games Played,Win Rate against Models,Draw Rate against Models,Win Rate against Random Moves,Average Game Length,Average Loss,Average Max Q value
7000,0.67,0.0,0.8,12.42,0.02998197025000284,0.9525179981921111
7100,0.6,0.0,0.81,12.11,0.03013950996810678,0.9523734039222831
7200,0.57,0.0,0.86,12.31,0.030587935941706727,0.9555901212574269
7300,0.66,0.01,0.89,12.27,0.0294233343160748,0.9596332761312144
7400,0.61,0.0,0.89,12.47,0.030070373025744616,0.9609023418278604
7500,0.64,0.0,0.9,11.73,0.030212434620858108,0.9602298275645618
7600,0.66,0.0,0.9,12.32,0.029883551096760105,0.9563056345434886
7700,0.52,0.02,0.9,12.21,0.030013941053419608,0.9510533013781811
7800,0.54,0.02,0.9,12.53,0.029559681705311553,0.9567460650935322
7900,0.59,0.0,0.88,12.02,0.029554445384257177,0.9542733095859149
8000,0.53,0.02,0.82,12.49,0.030583629017459653,0.94230559027531
8100,0.55,0.02,0.82,12.3,0.029504509572365594,0.9441832444068445
8200,0.51,0.02,0.79,12.0,0.030425876330192267,0.9471273712223013
8300,0.52,0.01,0.76,12.22,0.030551937482170444,0.9364989585994062
8400,0.47,0.0,0.82,11.71,0.03003013681467905,0.9332178648335338
8500,0.52,0.0,0.87,12.42,0.03019178575078533,0.9299972392942902
8600,0.59,0.01,0.87,12.32,0.02947857711148916,0.9311200067555347
8700,0.64,0.0,0.91,12.49,0.029875234693234318,0.929365366233453
8800,0.65,0.0,0.91,12.67,0.03002864027128857,0.926397251387435
8900,0.66,0.02,0.91,12.57,0.030072731277421084,0.9228200320828384
9000,0.62,0.0,0.9,12.74,0.029493976249717283,0.9242270159347052
9100,0.57,0.01,0.86,12.37,0.02901159267609733,0.9235310522801331
9200,0.67,0.01,0.83,12.38,0.02947605446138222,0.9241456746059014
9300,0.61,0.01,0.81,12.23,0.029517088214070106,0.9196185411472503
9400,0.49,0.0,0.82,12.53,0.029011735717185294,0.9133321016404237
9500,0.54,0.0,0.85,12.19,0.029091208433994823,0.9056191477637815
9600,0.64,0.01,0.83,12.59,0.02864567785146583,0.9048472099548842
9700,0.5,0.02,0.85,12.98,0.0283041094854908,0.9016554020530002
9800,0.59,0.01,0.83,12.61,0.028130345875171176,0.9070591212016024
9900,0.53,0.0,0.81,13.14,0.02844573321006876,0.8919347476144552
10000,0.62,0.0,0.76,12.44,0.027750639333801147,0.8811865909635123
10100,0.63,0.0,0.77,12.51,0.02752450106049967,0.8745098720774469
10200,0.57,0.01,0.84,12.38,0.027353473009436993,0.877853134840413
10300,0.61,0.01,0.85,13.07,0.027652287803214052,0.8697492019330092
10400,0.53,0.01,0.85,12.6,0.026971351683611276,0.8555868186958384
10500,0.6,0.0,0.85,11.91,0.026912258067628075,0.8526177656024242
10600,0.59,0.0,0.85,11.8,0.027284516653841268,0.8503093799797398
10700,0.64,0.0,0.85,12.86,0.02695125365507423,0.845749563708252
10800,0.6,0.0,0.85,12.29,0.02632012685016808,0.8485541225011017
10900,0.58,0.01,0.85,12.51,0.026920720344709412,0.8447742620316876
11000,0.69,0.01,0.85,12.48,0.027039747273821694,0.8397916721426623
11100,0.43,0.0,0.85,12.59,0.02675776927042704,0.8340853849349977
11200,0.57,0.01,0.85,12.67,0.026340741719364947,0.829540668638213
11300,0.48,0.02,0.85,13.19,0.026002317826099887,0.8277203943121763
11400,0.46,0.03,0.85,13.0,0.02617388149312179,0.8281468419349935
11500,0.63,0.01,0.85,12.7,0.02649542228867829,0.8273067166729676
11600,0.68,0.0,0.85,12.15,0.026223391329930488,0.8269894442223924
11700,0.65,0.01,0.85,12.74,0.02578618312863936,0.8206019040999634
11800,0.56,0.0,0.85,13.0,0.026244102133274664,0.8221865418231182
11900,0.58,0.02,0.85,13.23,0.026205382591660827,0.8173459290551507
12000,0.6,0.02,0.85,13.28,0.02590868413502274,0.8136554244035422
12100,0.62,0.0,0.85,12.19,0.025816830796540634,0.8179630368592568
12200,0.6,0.01,0.85,11.48,0.025846140712180894,0.8202606709017799
12300,0.67,0.01,0.85,12.39,0.026162120937973175,0.8178658203833515
12400,0.69,0.0,0.85,11.73,0.02567185908674492,0.8168921292878228
12500,0.53,0.0,0.85,12.58,0.026161913917803332,0.8174948149603034
12600,0.44,0.01,0.85,12.7,0.025592859378121093,0.8098249716892002
12700,0.53,0.02,0.85,13.3,0.02557859385201598,0.8120746547082069
12800,0.6,0.02,0.85,12.81,0.025711637700942,0.8007337826051882
12900,0.53,0.01,0.85,12.61,0.02625647071888629,0.7919699180510026
13000,0.49,0.01,0.85,12.06,0.02603722159705614,0.7959202087703038
13100,0.56,0.0,0.85,12.08,0.02599115381419789,0.7986344249571395
13200,0.52,0.02,0.85,12.56,0.025701349552436286,0.7980572387914536
13300,0.67,0.01,0.85,12.18,0.02652080308353623,0.7944504763318299
13400,0.55,0.02,0.85,11.95,0.02575319013295883,0.7930563623003706
13500,0.62,0.01,0.85,12.33,0.026137215231306462,0.7891317317973084
13600,0.62,0.0,0.85,12.52,0.026185722034074564,0.7869971069995495
13700,0.65,0.0,0.85,12.46,0.026125321319499482,0.7893602150698865
13800,0.53,0.04,0.85,13.3,0.02656245267918043,0.78968232255152
13900,0.65,0.02,0.85,12.9,0.02582647277629528,0.7973410882803124
14000,0.63,0.01,0.85,13.28,0.025977920427139315,0.8002503586484575
14100,0.71,0.0,0.85,12.46,0.025967957063509944,0.8005911892113307
14200,0.54,0.03,0.85,12.21,0.025761719352578358,0.8026014526145592
14300,0.56,0.0,0.85,12.32,0.025480130410156652,0.803076859892242
14400,0.56,0.0,0.85,12.24,0.025170808019637416,0.799980425749675
14500,0.65,0.01,0.85,12.29,0.025212084141766053,0.8018708796644539
14600,0.62,0.0,0.85,12.01,0.024927868004256493,0.811737528094337
14700,0.6,0.0,0.85,13.42,0.025022059443223155,0.8094888937038154
14800,0.5,0.04,0.85,13.54,0.024879150850651892,0.8095398459263754
14900,0.58,0.03,0.85,12.95,0.024873769536630553,0.8044932612798932
15000,0.57,0.02,0.85,13.11,0.024728068595602625,0.8010438707718606
15100,0.58,0.04,0.85,12.66,0.023895921688329658,0.8024951347738117
15200,0.59,0.02,0.85,12.58,0.02428239632820205,0.8025656209765417
15300,0.61,0.03,0.85,12.56,0.024261309655193544,0.7974193597478444
15400,0.63,0.02,0.85,12.19,0.02386995680847979,0.7983347350157822
15500,0.57,0.02,0.85,13.22,0.024276038844939028,0.797577406224392
15600,0.5,0.01,0.85,13.12,0.02406154910542472,0.7931088161007345
15700,0.5,0.04,0.85,13.49,0.024139842447528526,0.7942080589060165
15800,0.6,0.03,0.85,13.22,0.023902937011561237,0.7989377321967308
15900,0.58,0.02,0.85,13.25,0.02353513146325583,0.7994273756714939
16000,0.56,0.01,0.85,13.12,0.02356310234873766,0.8034874839288294
16100,0.73,0.02,0.85,12.56,0.023825351237211252,0.8022621537762816
16200,0.59,0.05,0.85,13.25,0.023929181343648086,0.8131255396771713
16300,0.55,0.02,0.85,13.38,0.023550153694895926,0.8213510251694908
16400,0.72,0.02,0.85,12.74,0.02320870529544098,0.8150200186521472
16500,0.4,0.01,0.85,13.7,0.023420081990025148,0.8100445408305457
16600,0.67,0.04,0.85,13.02,0.02285593364980874,0.8015473161194155
16700,0.62,0.01,0.85,13.42,0.022772936077944093,0.7915825999787544
16800,0.64,0.01,0.85,13.3,0.022388680449960202,0.7881170186285879
16900,0.72,0.02,0.85,13.53,0.022431317135681025,0.7934502608670476
17000,0.65,0.04,0.85,14.21,0.021900223805603077,0.8067757297125681
17100,0.61,0.02,0.85,13.9,0.021758306289904165,0.8050928168647267
17200,0.6,0.04,0.85,13.62,0.021059877657587135,0.7967536228369692
17300,0.73,0.01,0.85,12.66,0.021514198781318456,0.7983718918986574
17400,0.58,0.01,0.85,12.83,0.020947230587216287,0.8021128096680524
17500,0.64,0.01,0.85,13.7,0.021245736484514173,0.8045765964470122
17600,0.63,0.04,0.85,13.92,0.02131842792392876,0.8077303373753199
